reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,mnr,rl,rd,Maximum Content Similarity
MzJApoBUAVAu2LdQJ6VaBQ,wHR7qjlJsXs3S7VaxxwI3Q,pbEiXam9YJL3neCYHGwLUA,8/4/2012,5,0,an experience remember we 15 course meal wine pairing every course unique way the wine pairing enhanced dishes long mind spending 150 person top 210 meal as long enjoy seafood trying new things i would highly recommend try place lifetime many courses could explained explosions mouth oh yeah wine pairings made us quite tipsy,N,Christine K.,"Chicago, IL",01/06/2012,36,34,0,5,1,0,2,9,1,4.5,0.16666666666666666,54,0.125,0.04335874516161109
EBOCafNgMINnKNUUU,wHR7qjlJsXs3S7VaxxwI3Q,m5_GCJP2W4zEJnyVgxa3eA,8/4/2012,3,0,somewhat overrated opinion there bit wait shorter told i ordered peeky toe crab benedict good i got sick halfway trough meal the potatoes came excellent though someone else party got fried chicken juicy delicious till got middle cold he sent back got another meal the wild boar sloppy joe tasty bit spicy there great deal drink choices service pretty good,N,Christine K.,"Chicago, IL",01/06/2012,36,34,0,5,1,0,2,9,1,4.0,0.16666666666666666,60,0.25,0.04335874516161109
vQXGpAg7Oa0pY1q7OSmy2Q,om5ZiponkpRqUNa3pVPiRg,pbEiXam9YJL3neCYHGwLUA,6/26/2012,5,6,i little worried i get true alinea experience since i dining pregnant nothing pregnancy dietary restrictions etc could keep enjoying meal here i ve driven alinea countless times without even noticing thanks unmarked door there s much notice inside well minimal decor atmosphere you food presentation service the food amazing i loved every little course presentation even better every course kept getting better better both taste presentation last dessert course really blew away i think anything could impress 2nd last course green apple edible helium balloon i wrong one chefs came watched litearlly create artwork table after sorts interesting concoctions explosion turned white chocolate mixed beyond delish frozen fruit i pregnancy heaven the several servers assigned table also miss beat throughout meal at one point dining companion dropped something dress shout wipe within hand within minutes the service good i almost expected new dress waiting drycleaners onsite now that would impressive drycleaning onsite color impressed i alinea s steep prices i know i could justify cost additional meals alinea i m happy i experienced reading hype years and yes lives hype,N,Andrea W R.,"Chicago, IL",01/01/2006,3945,2063,347,12660,9617,6682,6948,605,503,4.5,0.08333333333333333,181,0.125,0.5802000634308971
drAqZGZcUbZY4wQE8w8mXA,9eDVC1mdI0RRt5y77PwylQ,pbEiXam9YJL3neCYHGwLUA,7/13/2012,5,2,i flew los angeles dinner alinea although i certified broke now whole trip worth every penny this highly sought restaurant it opened since 2005 still going strong so dare call hype i wonderful experience past saturday the restaurant spaced different pods we seated one pods upstairs table set party sat down the staff set front us jokingly explained shrunk table cloth small pillow hence table cloth an unconventional start i go wine pairings i wine expert i d rather save taste buds delicate dishes food served promptly explained worked there music background i could actually hear patrons conversations ooooh s ahhhh s it could easily dinner party imaginary designer dining room everybody looked relaxed fun that s i felt it s casual cozy environment i get pretentious alinea given michellin 3 star restaurant i never feel rushed they give dirty looks taking many pictures they even gave heads balloon came well room temperature i could start snapping pictures soon balloon escorted out not food look super appetizing with help vibrant colors intriguing plating tasted phenomenal too portion small definitely party every bite as i understood whole meal divided 3 series tastes ocean earth dessert and kidding bite captured flavors well from taste plating every detail well designed executed each bite precious worked harmoniously other one highlights sighting chef achatz he would go tables create final course smashed eggs it pleasure see popping throughout night when came table worked magic show knew it he gave performance without over the top he different celebrity chefs don t expect make small talks he explained course matter of factly as soon done would leave not aloof in opinion kept professional one thing different restaurants staffs never introduced constantly changed among 15 courses i think i least 7 different staffs served table i knew one names slipped accidentally they attentive pushy similar sense humor they kept making witty dry comments i wonder script guidelines may may say all all i great time it experience evokes senses i definitely go back trivia i pleasure tour kitchen end dinner it s medium sized kitchen actual fire going on helium tank fills balloon regularly they clean kitchen 4 times day it look spotless me the expediter 21 year old great he s doing all servers run service stairs like hundred times day there 20 tables total filled every night each service ware art form take time admire it,N,Viv L.,"Los Angeles, CA",01/02/2008,4,29,0,28,23,6,2,0,1,4.5,0.08333333333333333,400,0.125,0.19231994604411895
obzt0gcx3n,FzemMECB9UV6UAPqg3P88Q,pbEiXam9YJL3neCYHGwLUA,8/8/2012,5,0,amazing excellent molecular gastronomy best i read chef achatz book titled life line truly amazed inspired desire excellence passion food strength tenacity overcome cancer it food heaven truly indescribable if foody know experience alinea a great lifetime experience,N,Cyndy Eating Princess K.,"Falls Church, VA",01/08/2010,1,56,0,35,10,10,4,0,0,4.5,0.08333333333333333,38,0.125,0.0
3IYippxq4tQJ7SBmERF1Og,a-yKADt-y4lahw3jwu3rjA,pbEiXam9YJL3neCYHGwLUA,8/27/2012,3,4,the service deserves five stars the food overhyped only three four 18 dishes truly outstanding dessert involved someone coming white chocolate balloon tossing bunch powdered strawberries table squiggling cream place,N,D D.,"Chicago, IL",01/02/2009,0,23,0,26,1,3,0,0,0,4.5,0.08333333333333333,30,0.375,0.0
2zncEtAUPU3YrlodTx5J6g,zrqSc1REEIhayqGrPloRSw,pbEiXam9YJL3neCYHGwLUA,9/16/2012,5,0,yes worth folks the tasty interactive experience started door didn t really know half items i eating cares,N,Tina N.,"San Francisco, CA",01/10/2010,14,43,0,10,3,5,3,0,0,4.5,0.08333333333333333,18,0.125,0.0
dEJ2xD1eMP5KmEwRjFgNpQ,uEQ3nCdOBNOeJ0ow4Ds1vA,pbEiXam9YJL3neCYHGwLUA,8/11/2012,2,6,i ve eaten great restaurants world i get alinea it s simply irritating yes courses knockouts but also clunkers the real problem though didactic nature place we instructed te eat almost every bite put whole thing mouth it huge inhale smoke take bite don t injure ridiculous spike served on then came dessert they rolled rubber sheet several chefs literally smeared various stuff us i making up not best restaurant chicago one worst fine dining experiences i ve chicago service stiff decor austere i get it,N,Steve Themeperks A.,"Orlando, FL",01/10/2008,12,83,1,81,31,12,18,1,2,4.5,0.08333333333333333,86,0.625,0.08417241628617811
xy6JWXjJHqBT04mlC-xiLA,9kclxG2_Tv_Mnhxj8llXww,pbEiXam9YJL3neCYHGwLUA,7/23/2012,5,0,if fortunate enough able afford alinea advice it yes i felt like collapsing floor bill came experience food damn good i could rationalize it alinea lifetime experience much makes alinea special element surprise creativity i divulge secrets i say course incredibly delicious innovative alinea ranks best overall dinning experience i ve ever had yelp needs add another star alinea,N,Stephen G.,"Chicago, IL",01/04/2012,8,26,0,19,3,5,1,0,1,4.5,0.08333333333333333,59,0.125,0.16526516536893499
JcpCZhV1475QRw2wTPuV6A,LZt80LbsfQ9kOz96H7c1bA,pbEiXam9YJL3neCYHGwLUA,6/22/2012,5,2,i ve wanting go alinea years one places need special occassion really appreciate luckily hubs surprised 30th birthday it everything i thought would so worth wait every single dish full experience transformed specific feeling moment i presume next successful well i loved full sensory experience amount fine detail dish crazy highlights green curry tuna tuna green curry foam lemongrass ice salty cream they described taste ocean served fishbowl it literally transformed delicious refreshing thai beachside and i thailand earlier year morels served river rocks delicious accoutrements date compote type thing quail egg asparagus ramps more took amazing forest tasted delicious earthy hot potato cold potato he s famous dish words overwhelming sensations hot cold rich smooth etcetcetc sensations i think brilliance leaves wanting sooo much more truffle ravioli how come filling ravioli liquid truffle parmesan amazing compliement again another one bite leaves wanting and many many more i can t hold liquor husband got pairings i got sips i could get small taste it absolute perfection way paired wines dish light crisp needed rich complex needed so perfect i know i ll ever back wow amazing now try get next tickets,N,Jessica N.,"Chicago, IL",01/12/2010,68,132,0,154,84,22,24,3,7,4.5,0.08333333333333333,191,0.125,0.14551421430642786
Tvqoih4TQvUcFSHW3xFaww,WqnXtaOkrimhDgiCShzw9A,pbEiXam9YJL3neCYHGwLUA,7/2/2012,5,1,creativity charts very little done before grant achatz truly genius though i wonder what s going head he s smash giant egg table service pretty casual attentive it s bad thing all guys stiff formal they are however true pros surprise imbibe little green plants grow earth best consumed aromatically the wine guy som richard richardson someone special an obvious savant master trade it s true pleasure witness art the cuisine unbelievable he goes far edge jumps cliff yet still wanting every bite most chefs can t stay inside fence pull off amazing,N,David G.,"Danville, CA",01/04/2007,5,169,9,371,79,112,20,0,4,4.5,0.16666666666666666,93,0.125,0.025051981483179886
